Age,WorkClass,fnlwgt,Education,EducationNum,MaritalStatus,Occupation,Relationship,Gender,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Income
36.0, Private,386726.0, Masters,14.0, Married-civ-spouse,, Wife, Female,0.0,1977.0,44.0, United-States,1.0
45.0, Self-emp-not-inc,244813.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,38.0, United-States,1.0
, Private,89419.0, HS-grad,9.0, Never-married, Tech-support, Own-child, Female,0.0,0.0,10.0, United-States,0.0
40.0, Private,109762.0, Some-college,10.0,, Craft-repair, Unmarried, Male,0.0,0.0,40.0,,0.0
53.0, Private,95647.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,50.0, United-States,1.0
57.0, Private,340591.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,45.0, United-States,1.0
64.0,,36960.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Male,0.0,0.0,40.0, United-States,0.0
42.0, Private,149823.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
36.0, Private,448337.0, HS-grad,9.0, Separated, Sales, Unmarried, Female,0.0,0.0,, United-States,0.0
37.0, Private,188069.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct,, Male,0.0,0.0,,,0.0
54.0, Private,96710.0, HS-grad,, Married-civ-spouse, Priv-house-serv, Other-relative, Female,,0.0,20.0, United-States,0.0
39.0, Private,191103.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Male,0.0,0.0,54.0, United-States,0.0
32.0, Private,133530.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, Female,0.0,0.0,20.0, United-States,1.0
38.0, Private,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
47.0, Private,117774.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,40.0, Portugal,0.0
52.0, Private,213209.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,1.0
26.0, Private,211265.0, Some-college,10.0,, Craft-repair, Other-relative, Female,0.0,0.0,, Dominican-Republic,0.0
30.0, Self-emp-not-inc,24961.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
23.0, Private,278390.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,68.0, United-States,0.0
25.0, Private,102476.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Male,0.0,0.0,50.0, United-States,0.0
35.0, Local-gov,162651.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, Male,0.0,0.0,40.0, Puerto-Rico,0.0
21.0, Private,38772.0, Some-college,10.0, Never-married, Sales, Own-child, Male,0.0,0.0,20.0, United-States,0.0
21.0, Private,654141.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Male,,0.0,32.0, United-States,0.0
27.0, Local-gov,172091.0, HS-grad,9.0, Never-married, Craft-repair, Unmarried, Male,0.0,0.0,40.0,,0.0
24.0, Local-gov,, HS-grad,9.0, Divorced, Protective-serv, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
35.0, Private,268292.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,65.0, United-States,1.0
38.0, Local-gov,187046.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, Male,0.0,0.0,40.0, United-States,0.0
51.0, Private,, HS-grad,9.0, Widowed, Handlers-cleaners, Not-in-family, Male,0.0,0.0,30.0, United-States,0.0
23.0, Private,67311.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, Female,0.0,0.0,40.0, Canada,0.0
40.0, Private,205680.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,50.0, United-States,1.0
60.0, Private,320376.0, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Wife, Female,0.0,0.0,40.0, United-States,0.0
47.0, Local-gov,148995.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, Male,0.0,0.0,60.0, United-States,1.0
34.0, ?,133278.0, 12th,8.0, Separated,, Unmarried, Female,0.0,0.0,53.0, United-States,0.0
50.0, Private,194397.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
54.0, Private,38795.0, 9th,5.0, Separated, Craft-repair, Unmarried, Male,0.0,0.0,40.0, United-States,0.0
, Private,216804.0, 7th-8th,4.0,, Other-service, Own-child, Male,0.0,0.0,33.0, United-States,0.0
41.0, State-gov,119721.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,40.0, United-States,0.0
48.0, Private,102585.0, Masters,14.0, Divorced, Exec-managerial, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
25.0, Private,152035.0, HS-grad,9.0,, Adm-clerical, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
50.0, Private,137299.0, Assoc-acdm,12.0, Divorced, Craft-repair, Unmarried, Male,0.0,0.0,40.0, United-States,0.0
44.0, Private,90688.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, Female,0.0,0.0,, Laos,0.0
39.0, ?,361838.0, Bachelors,13.0, Married-civ-spouse, ?,,,0.0,0.0,6.0, United-States,0.0
35.0, Private,104329.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
35.0, Private,106347.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,, United-States,0.0
46.0, Private,146195.0, Assoc-acdm,12.0, Divorced, Tech-support, Not-in-family, Female,0.0,0.0,36.0, United-States,0.0
43.0, Private,55764.0, Some-college,10.0, Never-married, Handlers-cleaners, Unmarried, Male,0.0,0.0,40.0, United-States,0.0
72.0,,56559.0, HS-grad,, Married-civ-spouse, Sales, Husband, Male,0.0,,12.0, United-States,0.0
19.0, Private,, 12th,8.0, Never-married, Other-service, Other-relative, Female,0.0,0.0,30.0, United-States,0.0
28.0, Private,141350.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,45.0, United-States,1.0
56.0, Self-emp-inc,124137.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Male,99999.0,0.0,45.0, United-States,1.0
31.0, Private,176185.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband,,0.0,,, France,1.0
38.0, Private,33394.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,75.0, United-States,0.0
36.0, Private,48268.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
38.0, Private,279315.0, HS-grad,9.0, Never-married, Other-service, Own-child, Male,0.0,0.0,40.0, United-States,0.0
42.0, Private,256813.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
26.0, Self-emp-not-inc,389856.0, Bachelors,13.0, Never-married, Sales, Not-in-family, Male,0.0,0.0,60.0, United-States,0.0
60.0, Private,338833.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, Female,0.0,0.0,38.0, United-States,0.0
22.0, ?,356286.0, HS-grad,9.0, Never-married, ?, Own-child, Male,0.0,0.0,10.0, United-States,0.0
20.0, Private,181761.0,,, Never-married, Adm-clerical, Own-child, Female,0.0,0.0,40.0, United-States,0.0
41.0, Private,227644.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Male,0.0,0.0,50.0, United-States,0.0
21.0, ?,216867.0, Some-college,10.0, Never-married, ?, Other-relative, Male,0.0,0.0,40.0, Mexico,0.0
42.0, Private,, HS-grad,9.0, Separated, Adm-clerical, Unmarried,,0.0,0.0,40.0, United-States,0.0
25.0, Private,244408.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Own-child, Female,0.0,0.0,40.0, Philippines,0.0
43.0, Private,, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, Male,0.0,,32.0, United-States,0.0
42.0, Self-emp-not-inc,53956.0,,9.0, Divorced, Exec-managerial, Unmarried,,0.0,,55.0, United-States,0.0
47.0, Private,,,14.0, Divorced, Sales, Not-in-family, Female,0.0,0.0,, United-States,0.0
58.0,,97969.0, 1st-4th,2.0, Married-spouse-absent, ?, Unmarried, Male,0.0,0.0,40.0, United-States,0.0
21.0, Private,100345.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Male,0.0,0.0,40.0, United-States,0.0
56.0, Private,213105.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,36.0, United-States,0.0
34.0, Private,104509.0,,11.0,, Prof-specialty, Not-in-family,,1639.0,0.0,20.0, United-States,0.0
21.0, Private,518530.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Female,0.0,0.0,40.0,,0.0
32.0, Private,200323.0, Prof-school,15.0, Never-married,, Not-in-family, Male,0.0,0.0,,,0.0
28.0, Private,410450.0, Bachelors,13.0, Divorced, Other-service, Unmarried, Female,0.0,0.0,48.0,,0.0
31.0, Private,120460.0, Some-college,, Married-civ-spouse, Farming-fishing, Husband, Male,0.0,0.0,50.0, United-States,0.0
24.0, Private,395297.0, Some-college,10.0, Never-married, Sales, Own-child, Female,0.0,0.0,35.0, United-States,0.0
23.0, Private,291248.0, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, Male,0.0,0.0,40.0, United-States,0.0
39.0, State-gov,195148.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,40.0, United-States,0.0
29.0, Self-emp-not-inc,37429.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Female,0.0,0.0,30.0, United-States,0.0
47.0, Private,95155.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,43.0, United-States,1.0
30.0, Self-emp-not-inc,178255.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband,,0.0,0.0,70.0, ?,0.0
47.0, Private,209146.0, Masters,14.0, Divorced, Sales, Not-in-family, Male,27828.0,0.0,40.0, United-States,0.0
44.0, Private,427952.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty,, Male,0.0,0.0,40.0, United-States,1.0
44.0, Private,171256.0, Assoc-acdm,12.0, Divorced, Machine-op-inspct, Own-child, Female,0.0,0.0,45.0, United-States,0.0
37.0, State-gov,186934.0,,10.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,40.0, United-States,0.0
32.0, Private,74883.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, Female,0.0,0.0,40.0, Philippines,0.0
37.0,,126743.0, 1st-4th,2.0, Married-civ-spouse, Other-service, Husband,,0.0,,53.0, Mexico,0.0
47.0, Local-gov,162236.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, Female,0.0,0.0,35.0, United-States,0.0
27.0, Private,278736.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, Mexico,0.0
20.0, Local-gov,235894.0, Some-college,10.0, Never-married, Farming-fishing, Own-child, Male,0.0,0.0,40.0, United-States,0.0
48.0, Private,83444.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Male,7298.0,0.0,55.0, United-States,1.0
59.0, Self-emp-not-inc,81107.0,,10.0, Married-civ-spouse, Sales, Wife, Female,0.0,0.0,80.0, United-States,0.0
26.0, Private,365289.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, Male,,0.0,40.0, United-States,0.0
33.0, Private,133503.0, HS-grad,, Married-civ-spouse, Protective-serv, Husband, Male,7688.0,,48.0, United-States,0.0
58.0, Self-emp-not-inc,129786.0, HS-grad,9.0, Separated, Farming-fishing, Not-in-family, Male,0.0,0.0,50.0, United-States,0.0
30.0, Private,257874.0, Bachelors,13.0, Never-married, Sales, Not-in-family, Female,0.0,0.0,30.0, United-States,0.0
44.0, Self-emp-not-inc,22933.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,40.0, United-States,0.0
52.0, Private,163051.0, 12th,8.0, Married-civ-spouse, Machine-op-inspct, Husband, Male,0.0,1628.0,40.0, United-States,0.0
72.0, Private,98035.0, 7th-8th,4.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,20.0, United-States,0.0
22.0, Federal-gov,104443.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Female,0.0,0.0,20.0, United-States,0.0
28.0, Local-gov,154863.0, 9th,5.0,, Craft-repair, Husband,,0.0,0.0,, Trinadad&Tobago,0.0
26.0, Private,211199.0, 10th,6.0, Never-married, Craft-repair, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
53.0, Self-emp-inc,96062.0,,13.0, Married-civ-spouse,, Husband, Male,0.0,1902.0,48.0, United-States,1.0
39.0, Private,252327.0, 9th,5.0, Separated, Craft-repair, Own-child, Male,0.0,0.0,35.0, Mexico,0.0
52.0, Private,96359.0, Doctorate,16.0, Married-civ-spouse,, Husband, Male,0.0,0.0,57.0, United-States,1.0
53.0, Self-emp-inc,162381.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Male,15024.0,0.0,45.0, United-States,1.0
27.0, Private,236481.0, Prof-school,, Never-married, Prof-specialty, Not-in-family, Male,0.0,0.0,10.0, India,0.0
20.0, Private,250630.0, Some-college,, Never-married, Sales, Not-in-family, Female,0.0,,20.0, United-States,0.0
,,125010.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child,,0.0,0.0,45.0,,0.0
39.0, Private,32146.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
20.0, ?,163911.0, Some-college,10.0, Never-married, ?, Own-child, Female,0.0,0.0,40.0, United-States,0.0
67.0, Self-emp-not-inc,139960.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
49.0, Private,140121.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, Male,0.0,0.0,, United-States,0.0
34.0, Private,111415.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,, United-States,0.0
, Private,221780.0, Some-college,10.0, Divorced, Handlers-cleaners, Not-in-family, Male,0.0,0.0,30.0, United-States,0.0
31.0, Self-emp-inc,,,9.0, Never-married, Craft-repair, Not-in-family, Male,0.0,0.0,44.0, United-States,0.0
, Local-gov,111252.0, Masters,, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,1977.0,40.0, United-States,1.0
21.0, Private,234640.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, Female,0.0,0.0,47.0, United-States,0.0
35.0, Private,108140.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
39.0,,410034.0,,9.0, Married-civ-spouse, Adm-clerical, Husband, Male,0.0,0.0,40.0, United-States,0.0
35.0, Private,143059.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Wife, Female,0.0,1902.0,28.0, United-States,0.0
61.0, Private,189932.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,30.0, United-States,0.0
44.0, Private,104269.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
33.0, Local-gov,298785.0, 10th,6.0, Divorced,, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
64.0, Self-emp-inc,179436.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband,,15024.0,0.0,55.0,,1.0
22.0, Private,160398.0,,10.0, Never-married,, Other-relative, Male,0.0,0.0,38.0, United-States,0.0
43.0, Self-emp-inc,64048.0, 9th,5.0, Never-married, Sales, Own-child, Female,0.0,0.0,44.0, Portugal,0.0
62.0, Self-emp-inc,354075.0, Bachelors,13.0,,, Husband, Male,0.0,0.0,50.0, United-States,1.0
20.0, Private,64292.0, Some-college,10.0, Never-married,, Not-in-family, Female,0.0,0.0,50.0, United-States,0.0
44.0, ?,136419.0, 10th,6.0, Married-civ-spouse, ?, Husband, Male,0.0,0.0,, United-States,0.0
21.0, ?,301853.0, Some-college,10.0, Never-married, ?, Own-child, Male,0.0,0.0,40.0,,0.0
29.0, Private,125131.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, Female,0.0,0.0,40.0, United-States,0.0
28.0, ?,169631.0, Assoc-acdm,12.0, Married-AF-spouse, ?,, Female,0.0,0.0,, United-States,0.0
23.0, State-gov,, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
62.0, ?,189098.0, Some-college,10.0, Married-civ-spouse, ?, Husband, Male,0.0,0.0,15.0, United-States,0.0
24.0, Private,500509.0, HS-grad,9.0, Never-married, Other-service, Own-child, Male,0.0,0.0,40.0, United-States,0.0
24.0, Private,145964.0,,13.0, Never-married, Exec-managerial, Unmarried, Male,0.0,0.0,, United-States,0.0
30.0, Private,198953.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
33.0,,154874.0, Some-college,, Married-civ-spouse, Protective-serv, Husband, Male,0.0,0.0,40.0, United-States,0.0
36.0, Federal-gov,, Some-college,, Divorced, Exec-managerial, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
27.0, Local-gov,47284.0, HS-grad,9.0, Never-married, Protective-serv, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
55.0, Private,31905.0, Masters,14.0, Married-civ-spouse,, Husband, Male,0.0,1977.0,40.0, United-States,1.0
42.0, Self-emp-inc,144236.0, Some-college,, Never-married, Sales, Not-in-family, Male,0.0,,60.0,,0.0
35.0, Private,170263.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, Female,,0.0,40.0, United-States,0.0
18.0, Private,318082.0,,10.0, Never-married,, Own-child, Male,0.0,,35.0, United-States,0.0
21.0, Private,, HS-grad,,, Other-service, Own-child, Male,0.0,,40.0, United-States,0.0
28.0, Private,110145.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, Male,0.0,0.0,40.0, United-States,0.0
48.0, Local-gov,219962.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,1.0
50.0, Self-emp-not-inc,155118.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, Female,99999.0,0.0,35.0, United-States,0.0
46.0, State-gov,146305.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, Female,0.0,0.0,48.0, United-States,0.0
22.0, Private,403519.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Male,,,, United-States,0.0
32.0, Private,116677.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
18.0, Private,, 11th,7.0, Never-married, Sales, Own-child, Female,0.0,0.0,20.0,,0.0
90.0,,52386.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
24.0, Private,187551.0, Some-college,10.0, Never-married, Adm-clerical,,,0.0,0.0,20.0, United-States,0.0
, Private,341439.0, Masters,14.0, Never-married,, Not-in-family, Female,0.0,0.0,60.0, United-States,0.0
22.0, Private,272591.0, 10th,6.0, Never-married, Machine-op-inspct, Not-in-family, Male,0.0,0.0,30.0, United-States,0.0
45.0, Private,81400.0, 1st-4th,, Married-civ-spouse,, Wife, Female,0.0,0.0,25.0, El-Salvador,0.0
31.0, Private,168782.0, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, Male,,0.0,40.0, United-States,0.0
38.0, Private,275338.0, Some-college,10.0, Never-married, Sales, Own-child, Female,0.0,0.0,45.0, United-States,0.0
48.0, Private,44142.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Male,0.0,0.0,45.0, United-States,0.0
, Private,, Assoc-voc,11.0, Separated, Other-service, Unmarried, Female,6723.0,0.0,25.0, United-States,0.0
23.0, Private,32950.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, Male,0.0,0.0,40.0, United-States,0.0
52.0, Local-gov,, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Female,0.0,0.0,45.0, United-States,0.0
47.0, Private,209320.0, HS-grad,9.0, Separated, Other-service, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
42.0, Private,,,12.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,50.0, United-States,1.0
25.0, Private,349190.0, Assoc-acdm,12.0, Never-married, Handlers-cleaners, Own-child,,0.0,0.0,20.0, United-States,0.0
21.0, Private,138768.0,,10.0, Never-married, Sales, Other-relative, Male,0.0,0.0,, United-States,0.0
34.0, Local-gov,112680.0, HS-grad,9.0, Divorced, Other-service, Unmarried, Female,0.0,0.0,20.0, United-States,0.0
35.0,,194591.0, Some-college,, Married-civ-spouse, Tech-support, Husband, Male,0.0,0.0,40.0, United-States,1.0
39.0, Private,232854.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, Male,0.0,,40.0, United-States,0.0
25.0, State-gov,295912.0,,10.0, Never-married, Craft-repair, Not-in-family, Male,0.0,0.0,20.0, United-States,0.0
45.0, Private,338105.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Male,0.0,0.0,40.0, Philippines,1.0
, ?,103810.0, 12th,8.0,, ?, Own-child, Male,0.0,0.0,40.0, United-States,0.0
41.0, Private,373403.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,40.0, United-States,1.0
40.0, State-gov,132125.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Male,0.0,0.0,40.0, United-States,0.0
28.0, Private,148645.0, Assoc-acdm,, Divorced, Prof-specialty, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
38.0, Private,196554.0,,15.0, Separated, Prof-specialty, Not-in-family, Male,0.0,,35.0, United-States,0.0
38.0, State-gov,91670.0, Some-college,10.0, Divorced, Prof-specialty, Own-child, Female,0.0,0.0,40.0, United-States,0.0
58.0, Private,56392.0,,10.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,,,0.0
65.0, ?,, HS-grad,9.0, Married-civ-spouse, ?, Husband,,0.0,0.0,45.0, Germany,0.0
